color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Dan Harris,73,111,24,83,Ryan Donowho,374,228524,Comedy|Drama,Kip Pardue,Imaginary Heroes ,8708,768,Larry Fessenden,2,cat|christmas song|lawn mowing|leave of absence|medication,http://www.imdb.com/title/tt0373024/?ref_=fn_tt_tt_1,56,English,USA,R,4000000,2004,181,7.3,2.35,345
Color,David Frankel,208,109,64,505,Anne Hathaway,11000,124732962,Comedy|Drama|Romance,Meryl Streep,The Devil Wears Prada ,286178,23923,Rebecca Mader,0,fashion|fashion industry|magazine|new york city|publishing,http://www.imdb.com/title/tt0458352/?ref_=fn_tt_tt_1,631,English,USA,PG-13,35000000,2006,11000,6.8,2.35,0
 Black and White,Morgan J. Freeman,17,86,204,474,Heather Matarazzo,659,334041,Crime|Drama|Romance,Edie Falco,Hurricane Streets ,1038,2322,Lynn Cohen,3,gang|new mexico|prison|smuggling|theft,http://www.imdb.com/title/tt0119338/?ref_=fn_tt_tt_1,21,English,USA,R,500000,1997,529,6.5,1.85,51
Color,Woody Allen,40,82,11000,167,Charlotte Rae,11000,,Comedy,Woody Allen,Bananas ,27646,11700,Louise Lasser,3,fictitious country|latin america|president|rebellion|reference to fidel castro,http://www.imdb.com/title/tt0066808/?ref_=fn_tt_tt_1,105,English,USA,GP,2000000,1971,430,7.1,1.37,0
Color,Frederik Du Chau,73,102,7,521,Frankie Muniz,984,49186871,Adventure|Comedy|Drama|Family|Sport,Bruce Greenwood,Racing Stripes ,12570,2910,M. Emmet Walsh,0,farm|horse|kentucky|racehorse|zebra,http://www.imdb.com/title/tt0376105/?ref_=fn_tt_tt_1,86,English,USA,PG,,2005,934,5.2,1.85,771
 Black and White,Kevin Spacey,113,118,18000,286,Bob Hoskins,18000,6144806,Biography|Drama|Music|Musical,Kevin Spacey,Beyond the Sea ,12821,23689,Brenda Blethyn,1,bobby darin|career|love|marriage|sandra dee,http://www.imdb.com/title/tt0363473/?ref_=fn_tt_tt_1,248,English,USA,PG-13,23000000,2004,5000,6.7,2.35,0
Color,Wil Shriner,49,91,6,596,Neil Flynn,8000,8080116,Adventure|Comedy|Family,Logan Lerman,Hoot ,6562,10732,Tim Blake Nelson,0,fight|florida|montana|owl|school,http://www.imdb.com/title/tt0453494/?ref_=fn_tt_tt_1,66,English,USA,PG,15000000,2006,625,5.6,1.85,647
Color,Richard LaGravenese,84,123,98,579,Scott Glenn,2000,36581633,Biography|Crime|Drama,Hunter Parrish,Freedom Writers ,52533,3994,Imelda Staunton,1,gang violence|high school|journal|marriage|teacher,http://www.imdb.com/title/tt0463998/?ref_=fn_tt_tt_1,235,English,Germany,PG-13,21000000,2007,826,7.5,1.85,10000
Color,Garry Marshall,93,119,0,434,Felicity Huffman,627,37486138,Comedy|Drama|Romance,Amber Valletta,Raising Helen ,30890,2052,Spencer Breslin,1,fashion show|female protagonist|love|pastor|queens new york city,http://www.imdb.com/title/tt0350028/?ref_=fn_tt_tt_1,106,English,USA,PG-13,50000000,2004,508,6.0,1.85,718
Color,Brad J. Silverman,15,102,11,575,Michael Welch,651,2507106,Drama|Music,Shawnee Smith,Grace Unplugged ,2561,3894,Anthony Reynolds,0,christianity|love|reference to justin bieber|reference to taylor swift|worship,http://www.imdb.com/title/tt2349460/?ref_=fn_tt_tt_1,21,English,USA,PG,,2013,611,6.1,,0
Color,Lana Wachowski,120,109,0,126,Kevin Michael Richardson,3000,3798532,Crime|Drama|Romance|Thriller,Christopher Meloni,Bound ,41138,3668,Peter Spellos,0,gangster|lesbian|mafia|money|neo noir,http://www.imdb.com/title/tt0115736/?ref_=fn_tt_tt_1,208,English,USA,R,4500000,1996,441,7.4,1.85,2000
Color,Fernando Meirelles,214,135,353,40,Seu Jorge,1000,7563397,Crime|Drama,Alice Braga,City of God ,533200,1211,Alexandre Rodrigues,0,coming of age|male frontal nudity|male nudity|photographer|slum,http://www.imdb.com/title/tt0317248/?ref_=fn_tt_tt_1,749,Portuguese,Brazil,R,3300000,2002,69,8.7,1.85,28000
Color,James Ivory,29,140,133,239,Denholm Elliott,443,3130592,Drama|Romance,Rupert Graves,Maurice ,10755,1269,Simon Callow,1,homosexuality|love|male full frontal nudity|male rear nudity|one word title,http://www.imdb.com/title/tt0093512/?ref_=fn_tt_tt_1,69,English,UK,R,2600000,1987,249,7.8,1.66,963
Color,Woody Allen,104,96,11000,223,Lynn Cohen,11000,10569071,Comedy,Woody Allen,Deconstructing Harry ,35586,11867,Judy Davis,2,marriage|novelist|panties pulled down|writer's block|writing,http://www.imdb.com/title/tt0118954/?ref_=fn_tt_tt_1,131,English,USA,R,20000000,1997,474,7.4,1.85,0
Color,Tony Krantz,53,113,15,491,Tom Cavanagh,647,,Horror|Thriller,George Newbern,Sublime ,6267,2439,Cas Anvar,0,birthday|birthday party|colonoscopy|hospital|surgery,http://www.imdb.com/title/tt0822858/?ref_=fn_tt_tt_1,103,English,USA,R,1800000,2007,642,5.3,2.35,368
Color,Timur Bekmambetov,1,141,335,635,Ayelet Zurer,11000,,Adventure|Drama|History,Morgan Freeman,Ben-Hur ,62,13390,Moises Arias,2,chariot race|epic|false accusation|jerusalem|slave,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1,1,English,USA,PG-13,100000000,2016,744,6.1,2.35,0
Color,Shane Carruth,143,77,291,8,David Sullivan,291,424760,Drama|Sci-Fi|Thriller,Shane Carruth,Primer ,72639,368,Casey Gooden,0,changing the future|independent film|invention|nonlinear timeline|time travel,http://www.imdb.com/title/tt0390384/?ref_=fn_tt_tt_1,371,English,USA,PG-13,7000,2004,45,7.0,1.85,19000
 Black and White,George A. Romero,252,97,0,233,Shawn Roberts,654,20433940,Horror,Tony Nappo,Land of the Dead ,78883,1876,Pedro Miguel Arce,8,apocalypse|mercenary|skyscraper|urban setting|zombie apocalypse,http://www.imdb.com/title/tt0418819/?ref_=fn_tt_tt_1,662,English,Canada,R,15000000,2005,529,6.2,2.35,0
Color,Michael Curtiz,242,82,345,269,Claude Rains,2000,,Drama|Romance|War,Humphrey Bogart,Casablanca ,387508,3442,Conrad Veidt,4,american expatriate|casablanca morocco|gestapo|police|visa,http://www.imdb.com/title/tt0034583/?ref_=fn_tt_tt_1,1123,English,USA,PG,950000,1942,607,8.6,1.37,23000
Color,Jaume Balagueró,191,102,57,78,Tony Corvillo,331,,Drama|Horror|Thriller,Luis Tosar,Sleep Tight ,23756,526,Marta Etura,0,apartment|concierge|girl|hitchcockian|stalking,http://www.imdb.com/title/tt1437358/?ref_=fn_tt_tt_1,48,Spanish,Spain,Not Rated,5000000,2011,93,7.2,2.35,0
Color,Michael Bay,257,136,0,3000,Steve Buscemi,19000,35799026,Action|Adventure|Romance|Sci-Fi|Thriller,Scarlett Johansson,The Island ,263329,34839,Djimon Hounsou,1,clone|environment|escape|island|lottery,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,899,English,USA,PG-13,126000000,2005,12000,6.9,2.35,0
Color,Jean-Marie Poiré,8,118,8,11,Philippe Nahon,106,146072,Comedy|Family|Fantasy|Sci-Fi,Christian Clavier,Les couloirs du temps: Les visiteurs II ,7147,182,Marie-Anne Chazel,0,jewel|knight|magical potion|sequel|time travel comedy,http://www.imdb.com/title/tt0120882/?ref_=fn_tt_tt_1,16,French,France,,140000000,1998,56,6.0,2.35,136
Color,Niki Caro,149,101,51,8,Rawiri Paratene,446,20772796,Drama|Family,Keisha Castle-Hughes,Whale Rider ,34232,497,Tammy Davis,1,girl|maori|new zealand|tradition|whale,http://www.imdb.com/title/tt0298228/?ref_=fn_tt_tt_1,346,English,New Zealand,PG-13,6000000,2002,20,7.6,2.35,0
Color,Martin Brest,94,105,102,383,Ronny Cox,901,234760500,Action|Comedy|Crime,Judge Reinhold,Beverly Hills Cop ,126464,3464,James Russo,1,drug dealer|drugs|murder|police brutality|police shootout,http://www.imdb.com/title/tt0086960/?ref_=fn_tt_tt_1,175,English,USA,R,14000000,1984,605,7.3,1.85,0
Color,Chris Columbus,57,125,0,711,Mara Wilson,49000,219200000,Comedy|Drama|Family|Romance,Robin Williams,Mrs. Doubtfire ,181380,52201,Matthew Lawrence,5,actor|based on novel|fancy restaurant|male actor playing a female character|party,http://www.imdb.com/title/tt0107614/?ref_=fn_tt_tt_1,223,English,USA,PG-13,25000000,1993,1000,6.9,2.35,0
Color,Randal Kleiser,124,110,116,898,Stockard Channing,1000,181360000,Musical|Romance,Olivia Newton-John,Grease ,170027,5127,Sid Caesar,2,automobile racing|boyfriend girlfriend relationship|high school|wrestling|year 1959,http://www.imdb.com/title/tt0077631/?ref_=fn_tt_tt_1,350,English,USA,PG-13,6000000,1978,944,7.2,2.35,13000
Color,Alejandro G. Iñárritu,157,115,0,35,Jorge Salinas,85,5383834,Drama|Thriller,Adriana Barraza,Amores Perros ,173551,318,Goya Toledo,0,animal in title|dog fight|mexico city|multiple perspectives|nonlinear timeline,http://www.imdb.com/title/tt0245712/?ref_=fn_tt_tt_1,361,Spanish,Mexico,R,2000000,2000,79,8.1,1.85,11000
Color,Bryan Singer,269,121,0,919,Tom Wilkinson,10000,83077470,Drama|History|Thriller|War,Tom Cruise,Valkyrie ,183247,14165,Thomas Kretschmann,0,american actor playing foreigner|assassination|conspiracy|military|nazis,http://www.imdb.com/title/tt0985699/?ref_=fn_tt_tt_1,440,English,USA,PG-13,75000000,2008,1000,7.1,1.85,0
Color,Stephan Elliott,135,97,11,548,Kristin Scott Thomas,14000,2656324,Comedy|Romance,Colin Firth,Easy Virtue ,16444,16431,Kris Marshall,4,estate|female frontal nudity|female nudity|no panties|unhappy marriage,http://www.imdb.com/title/tt0808244/?ref_=fn_tt_tt_1,79,English,UK,PG-13,,2008,1000,6.7,2.35,2000
Color,Tony Goldwyn,92,97,956,99,Ellen Barkin,20000,27338033,Comedy|Romance,Hugh Jackman,Someone Like You... ,19709,20798,Catherine Dent,3,apartment|girl in panties|roommate|thong panties|upskirt,http://www.imdb.com/title/tt0244970/?ref_=fn_tt_tt_1,167,English,USA,PG-13,23000000,2001,551,6.1,1.85,0
Color,Rob Cohen,264,112,357,595,Brendan Fraser,5000,102176165,Action|Adventure|Fantasy|Horror|Thriller,Jet Li,The Mummy: Tomb of the Dragon Emperor ,117927,9131,Russell Wong,2,army|china|emperor|mummy|shangri la,http://www.imdb.com/title/tt0859163/?ref_=fn_tt_tt_1,501,English,USA,PG-13,145000000,2008,3000,5.2,2.35,0
Color,Robert Eggers,425,92,22,159,Kate Dickie,648,25138292,Horror|Mystery,Julian Richings,The Witch ,66483,1122,Ralph Ineson,0,black magic|goat|isolation|naked woman|witch,http://www.imdb.com/title/tt4263482/?ref_=fn_tt_tt_1,452,English,USA,R,3500000,2015,191,6.8,1.66,43000
Color,Oliver Stone,82,140,0,552,Kevin Dillon,720,35183792,Biography|Drama|Music|Musical,Michael Wincott,The Doors ,68159,3044,Kathleen Quinlan,1,death|paris france|rock band|singer|the doors,http://www.imdb.com/title/tt0101761/?ref_=fn_tt_tt_1,209,English,USA,R,38000000,1991,576,7.2,2.35,0
Color,Robert Redford,199,122,0,939,Tom Wilkinson,18000,11538204,Crime|Drama|History,Robin Wright,The Conspirator ,23696,21163,Stephen Root,0,john wilkes booth|lawyer|lincoln assassination|trial|truth,http://www.imdb.com/title/tt0968264/?ref_=fn_tt_tt_1,135,English,USA,PG-13,25000000,2010,1000,7.0,2.35,0
Color,Robert Schwentke,208,96,124,1000,Jeff Bridges,16000,33592415,Action|Comedy|Fantasy,Ryan Reynolds,R.I.P.D. ,91640,31549,Stephanie Szostak,2,drug dealer|gold|partner|police|undead,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,210,English,USA,PG-13,130000000,2013,12000,5.6,2.35,20000
Color,Ric Roman Waugh,238,112,29,874,Harold Perrineau,12000,42919096,Action|Drama|Thriller,Dwayne Johnson,Snitch ,64747,15800,Nadine Velazquez,1,cigarette smoking|dea|drugs|inspired by true events|undercover,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,122,English,USA,PG-13,15000000,2013,1000,6.5,2.35,12000
Color,J.C. Chandor,346,106,78,,,0,6262942,Action|Adventure|Drama,Robert Redford,All Is Lost ,59545,0,,0,boat|container|sea|shipping container|storm,http://www.imdb.com/title/tt2017038/?ref_=fn_tt_tt_1,312,English,USA,PG-13,9000000,2013,,6.9,2.35,18000
Color,Charles Martin Smith,54,107,188,631,Taylor Blackwell,11000,42019483,Drama|Family,Morgan Freeman,Dolphin Tale 2 ,6069,13904,Harry Connick Jr.,0,dolphin|latex gloves|medical scrubs|purple gloves|turtle,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1,33,English,USA,PG,36000000,2014,641,6.4,1.85,0
 Black and White,Andrew Currie,140,93,8,33,Henry Czerny,553,298110,Comedy|Drama|Horror|Sci-Fi,Alexia Fast,Fido ,25055,786,Kesun Loder,1,decapitation|neighbor|neighborhood|next door neighbor|zombie,http://www.imdb.com/title/tt0457572/?ref_=fn_tt_tt_1,98,English,Canada,R,8000000,2006,177,6.8,2.35,0
Color,Peter Chelsom,118,106,23,418,Nick Cannon,1000,57887882,Comedy|Drama|Romance,Lisa Ann Walter,Shall We Dance ,35508,2325,Omar Benson Miller,2,dance|dance competition|dance lesson|love|teacher,http://www.imdb.com/title/tt0358135/?ref_=fn_tt_tt_1,211,English,USA,PG-13,50000000,2004,593,6.1,1.85,0
Color,John Lasseter,256,117,487,769,Cheech Marin,1000,244052771,Adventure|Animation|Comedy|Family|Sport,John Ratzenberger,Cars ,263853,4905,George Carlin,0,car|desert|route 66|tow truck|truck,http://www.imdb.com/title/tt0317219/?ref_=fn_tt_tt_1,584,English,USA,G,120000000,2006,843,7.2,2.35,0
Color,Rawson Marshall Thurber,289,118,43,651,Molly C. Quinn,740,150368971,Comedy|Crime,Laura-Leigh,We're the Millers ,316671,3425,Thomas Lennon,4,fake family|male frontal nudity|marijuana|mexico|stripper,http://www.imdb.com/title/tt1723121/?ref_=fn_tt_tt_1,301,English,USA,R,37000000,2013,707,7.0,2.35,35000
Color,Scott Hicks,170,101,96,204,Riley Thomas Stewart,713,60443237,Drama|Romance,Blythe Danner,The Lucky One ,76882,1852,Jay R. Ferguson,0,arrogance|child in peril|disarming someone|kennel|post traumatic stress disorder,http://www.imdb.com/title/tt1327194/?ref_=fn_tt_tt_1,106,English,USA,PG-13,25000000,2012,220,6.5,2.35,29000
Color,Gary Nelson,90,98,20,160,Maximilian Schell,889,,Action|Sci-Fi,Robert Forster,The Black Hole ,18481,2110,Yvette Mimieux,0,black hole|escape|palomino|robot|scientist,http://www.imdb.com/title/tt0078869/?ref_=fn_tt_tt_1,230,English,USA,PG,20000000,1979,877,5.9,2.35,4000
Color,Mimi Leder,157,123,75,754,Haley Joel Osment,18000,33508922,Drama,Kevin Spacey,Pay It Forward ,95860,23920,Angie Dickinson,2,alcoholism|boy|good deed|protective male|teacher,http://www.imdb.com/title/tt0223897/?ref_=fn_tt_tt_1,660,English,USA,PG-13,40000000,2000,3000,7.2,1.85,16000
Color,Jay Roach,141,106,116,708,Blythe Danner,22000,279167575,Comedy|Romance,Robert De Niro,Meet the Fockers ,211296,24938,Teri Polo,6,bare butt|defecation|father in law son in law relationship|nurse|sexual innuendo in title,http://www.imdb.com/title/tt0290002/?ref_=fn_tt_tt_1,428,English,USA,PG-13,80000000,2004,713,6.3,1.85,0
Color,Lana Wachowski,384,127,0,13000,Mila Kunis,17000,47375327,Action|Adventure|Sci-Fi,Channing Tatum,Jupiter Ascending ,139593,47334,Eddie Redmayne,1,box office flop|critically bashed|planet earth|space opera|woman in bra and panties,http://www.imdb.com/title/tt1617661/?ref_=fn_tt_tt_1,720,English,USA,PG-13,176000000,2015,15000,5.4,2.35,44000
Color,Drake Doremus,206,90,52,224,Charlie Bewley,34000,3388210,Drama|Romance,Jennifer Lawrence,Like Crazy ,46813,34983,Finola Hughes,1,girlfriend|immigration|long distance relationship|parents|student visa,http://www.imdb.com/title/tt1758692/?ref_=fn_tt_tt_1,150,English,USA,PG-13,250000,2011,487,6.7,1.78,12000
Color,Dustin Hoffman,175,98,0,123,Sheridan Smith,358,18381787,Comedy|Drama,Luke Newberry,Quartet ,15684,1114,Pauline Collins,4,divorced couple|opera|reference to giuseppe verdi|retirement|senility,http://www.imdb.com/title/tt1441951/?ref_=fn_tt_tt_1,126,English,UK,PG-13,11000000,2012,156,6.8,2.35,13000
Color,Sterling Van Wagenen,4,100,0,266,Eric Johnson,1000,2024854,Drama|Western,Emily Podleski,The Work and the Glory II: American Zion ,564,1942,Brenda Strong,2,estrangement|missouri|mormon|mormon church|mormon temple,http://www.imdb.com/title/tt0457530/?ref_=fn_tt_tt_1,21,English,USA,PG-13,6500000,2005,373,6.6,2.35,19
Color,John Wells,175,101,53,580,Omar Sy,14000,13650738,Comedy|Drama,Bradley Cooper,Burnt ,61360,16926,Riccardo Scamarcio,1,chef|gay kiss|michelin star|restaurant|violent behavior,http://www.imdb.com/title/tt2503944/?ref_=fn_tt_tt_1,129,English,USA,R,20000000,2015,1000,6.6,2.35,25000
Color,Boaz Yakin,61,111,132,455,Joseph Julian Soria,1000,42652003,Adventure|Family,Jay Hernandez,Max ,18915,2851,Edgar Arreola,0,afghanistan|death of marine|dog|dog adoption|man dog relationship,http://www.imdb.com/title/tt3369806/?ref_=fn_tt_tt_1,87,English,USA,PG,20000000,2015,465,6.8,2.35,33000
Color,Jason Reitman,387,96,655,973,Jennifer Garner,24000,143492840,Comedy|Drama|Romance,J.K. Simmons,Juno ,414335,28817,Rainn Wilson,0,adoption|baby|friend|pregnancy|school,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,881,English,USA,PG-13,7500000,2007,3000,7.5,1.85,10000
Color,Beto Gómez,16,105,5,122,Gerardo Taracena,274,1391770,Adventure|Comedy|Western,Jaime Camil,Saving Private Perez ,1592,793,Joaquín Cosio,6,conflicted hero|flashback|mission|rescue|rescue mission,http://www.imdb.com/title/tt0461336/?ref_=fn_tt_tt_1,14,Spanish,Mexico,PG-13,,2011,154,6.0,2.35,0
Color,Griffin Dunne,13,90,165,679,Fisher Stevens,978,112521,Comedy|Drama,Mira Sorvino,Lisa Picard Is Famous ,455,3258,Melissa Gilbert,1,actress|fame|inside joke|new york|one man show,http://www.imdb.com/title/tt0233699/?ref_=fn_tt_tt_1,16,English,USA,PG-13,,2000,922,5.7,,25
Color,George Hickenlooper,117,99,60,628,Jimmy Fallon,4000,1654367,Biography|Drama,Hayden Christensen,Factory Girl ,18355,6526,Beth Grant,0,andy warhol|female nudity|public nudity|singer|socialite,http://www.imdb.com/title/tt0432402/?ref_=fn_tt_tt_1,106,English,USA,R,7000000,2006,787,6.4,1.85,3000
Color,Elizabeth Banks,180,94,0,3000,Kate Winslet,20000,8828771,Comedy,Hugh Jackman,Movie 43 ,79146,41059,Seth MacFarlane,10,awkwardness|embarrassment|gross out|irreverence|shame,http://www.imdb.com/title/tt1333125/?ref_=fn_tt_tt_1,352,English,USA,R,6000000,2013,14000,4.3,1.85,25000
Color,Geoffrey Sax,173,101,13,368,Keegan Connor Tracy,494,55865715,Drama|Horror|Mystery|Thriller,Deborah Kara Unger,White Noise ,41763,2013,Mike Dopud,0,architect|grave|obsession|river|voice,http://www.imdb.com/title/tt0375210/?ref_=fn_tt_tt_1,403,English,UK,PG-13,10000000,2005,392,5.5,2.35,0
Color,Richard Loncraine,171,105,12,935,Harrison Ford,87000,48745150,Crime|Thriller,Jimmy Bennett,Firewall ,50170,101383,Mary Lynn Rajskub,1,architect|bank|cayman islands|meeting|murder,http://www.imdb.com/title/tt0408345/?ref_=fn_tt_tt_1,306,English,USA,PG-13,50000000,2006,11000,5.8,2.35,773
 Black and White,Tony Kaye,162,101,194,602,Beverly D'Angelo,1000,6712241,Crime|Drama,Ethan Suplee,American History X ,782437,3858,Stacy Keach,2,curb stomping|neo nazi|prison|son dislikes mother's boyfriend|white supremacist,http://www.imdb.com/title/tt0120586/?ref_=fn_tt_tt_1,1420,English,USA,R,7500000,1998,816,8.6,1.85,35000
Color,John Turturro,36,119,0,54,Ben Gazzara,816,836641,Drama,Beverly D'Angelo,Illuminata ,1402,1585,George DiCenzo,0,critic|new york|new york city|playwright|theater critic,http://www.imdb.com/title/tt0120709/?ref_=fn_tt_tt_1,40,English,Spain,R,,1998,623,6.2,1.85,74
Color,Rodrigo García,161,125,127,798,Jimmy Smits,6000,1110286,Drama|Romance,Naomi Watts,Mother and Child ,9727,8876,Carla Gallo,6,adoption|baby|girl|lawyer|sex,http://www.imdb.com/title/tt1121977/?ref_=fn_tt_tt_1,65,English,USA,R,4825000,2009,941,7.2,2.35,0
Color,Ronald Neame,42,108,38,316,Karl Malden,940,,Action|Drama|Sci-Fi|Thriller,Martin Landau,Meteor ,5237,1945,Brian Keith,7,asteroid|meteor|nasa|nuclear weapon|satellite,http://www.imdb.com/title/tt0079550/?ref_=fn_tt_tt_1,90,English,USA,PG,16000000,1979,416,4.9,2.35,392
Color,Jon Kasdan,81,97,21,499,Elena Anaya,17000,11043445,Comedy|Drama|Romance,Kristen Stewart,In the Land of Women ,27689,20312,Dustin Milligan,0,actress|love|michigan|neighbor|writer,http://www.imdb.com/title/tt0419843/?ref_=fn_tt_tt_1,74,English,USA,PG-13,10000000,2007,1000,6.5,2.35,1000
Color,Nick Cassavetes,177,123,415,545,Kevin Connolly,33000,64286,Drama|Romance,Ryan Gosling,The Notebook ,396396,34495,Gena Rowlands,0,class differences|letter|nursing home|second chance|summer love,http://www.imdb.com/title/tt0332280/?ref_=fn_tt_tt_1,1111,English,USA,PG-13,29000000,2004,638,7.9,2.35,57000
Color,Patricia Cardoso,,89,15,650,Martha Higareda,919,,Drama,Rosie Perez,Lies in Plain Sight ,544,3873,Cheyenne Haynes,1,,http://www.imdb.com/title/tt1675312/?ref_=fn_tt_tt_1,4,English,USA,TV-PG,2100000,2010,718,6.3,1.78,162
Color,Fabián Bielinsky,94,114,44,7,Gastón Pauls,827,1221261,Crime|Drama|Thriller,Ricardo Darín,Nine Queens ,38215,856,Leticia Brédice,0,con artist|hotel|partner|scam|stamp,http://www.imdb.com/title/tt0247586/?ref_=fn_tt_tt_1,125,Spanish,Argentina,R,1500000,2000,22,7.9,1.85,0
Color,Ken Kwapis,88,119,42,917,America Ferrera,2000,39008741,Comedy|Drama|Family|Romance,Mike Vogel,The Sisterhood of the Traveling Pants ,44838,6862,Kyle Schmid,0,friendship|jeans|pants|summer|vacation,http://www.imdb.com/title/tt0403508/?ref_=fn_tt_tt_1,223,English,USA,PG,25000000,2005,953,6.6,2.35,0
Color,Rob Minkoff,122,88,50,441,Rachael Harris,691,75817994,Comedy|Family|Fantasy|Horror|Mystery,Marsha Thomason,The Haunted Mansion ,32049,2622,Marc John Jefferies,0,arachnophobia|crystal ball|ghost|haunted house|thunderstorm,http://www.imdb.com/title/tt0338094/?ref_=fn_tt_tt_1,179,English,USA,PG,90000000,2003,569,4.9,2.35,988
